WEEK,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_1_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_2_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_3_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH,WEEK_4_STRENGTH
,10 Kb Swings (70/55),7 Push Press (155/95),10 Bulgarian Split Squats (25's/15's),,1 Eccentric Muscle Up,Row (cal),"3 Box Jump (36""/30"")",Min 1:,10yd Broad Jump,,10 Floor Press (155/95),Row (cal),50 Dubs,"4 Box Jump (33""/27"")",Min 1: Muscle Up,,3 Push Jerk,30 Dubs,Min 0-2: Strict Pull Ups (40/25),10 Front Squats ,3 | 3 | 2 | 2 | 2 | 1 | 1 | 1,,50 Ring Dips,5 Deadlifts (275/185)
, 20 Dubs (unbroken),7 Frontal Raise (15's/10's),10 GHD,,6 Floor Press (165/95),Wall Balls (30/20),15 Lunges (155/95),Max Strict Chin Ups,7 Glute Bridge Walkout,,5 Evil Wheels,Burpees,15 Lunges (155/95),8 Dragon Flags,Min 2: Db Squats (50's/35's),,8 Bench Press,20 Db Snatches (pick wt),Min 2-4: Dip Support (q10sec),5 Push Press,,,30 Muscle Ups,10 Burpees
,:30 Hollow Hold,7 Lateral Raise (15's/10's),40 Farmers Carry (25's/15's)(plates),,,Battle Rope (big rope),,Min 2:,,,,Dubs,,12 Ring Dips,Min 3: Side Steps (q 5yd),,,,Min 4-6: OH Tri Ext (40's/25's),,,,5min Plank,
,,7 Rev Fly (15's/10's),,,,Rest,,6 Db Shoulder Press (50's/35's),then...,,,Rest,,,,,,then...,,*CYOW,,,,
,,7ea Side Plank Raises,,,,,,10 Straight Leg Raises,100 RDL's (135/85),,,,,,,,,,,Must be >= 135/85lbs,,,,
,,,,,,,,,,,,,,,,,,1000m Row,,,,,,
,,,,,,,,*Repeat this cycle until you reach a total of 80 chin ups,,,,,,,,,,,,time cap 15min,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,12min AMRAP,14min AMRAP,6 rounds; for time,,12min AMRAP,3 rounds; 2min ea st | for reps,5 rounds; for time,EMOM,AMRAP in 10min,,14min AMRAP,6 rounds; 1min/station:,5rds; for time,15min AMRAP,EMOM for 15min,,7rds; for heaviest weight,10min AMRAP,3 rounds; for max reps,15000lbs | for time,Bench Press ,,for time; CYOO,5 rounds; for time
,10 Kb Swings (55/35),7 Push Press (135/85),10 Bulgarian Split Squats (25/15),,3 Pull Ups,Row (cal),"3 Box Jump (30""/24"")",Min 1:,10yd Broad Jump,,10 Floor Press (135/85),Row (cal),30 Dubs,"4 Box Jump (24""/20"")",Min 1: Pull Up (strict/band-strict),,3 Push Press,30 Dubs,Min 0-2: Strict Pull Ups,10 Front Squats ,3 | 3 | 2 | 2 | 2 | 1 | 1 | 1,,50 Hand Release Push Ups,5 Deadlifts (225/155)
,20 Dubs,7 Frontal Raise (10's/5's),15 Hip thrusters (95/65),,6 Floor Press (135/85),Wall Balls (20/14),15 Lunges (135/85),Max Chin Ups,7 Glute Bridge Walkout,,5 Evil Wheels,Burpees,15 Lunges (115/75),8 Ecc Dragon Flags,Min 2: Db Squats (40's/25's),,8 Bench Press,20 Db Snatches (pick wt),Min 2-4: Dip Support (q5sec),5 Shoulder Press,,,50 Pull Ups,10 Burpees
,:30 Hollow Hold,7 Lateral Raise (10's/5's),40 Farmers Carry (25's/15's)(plates),,,Battle Rope,,Min 2:,,,,Dubs,,12 Push Ups,Min 3: Side Steps (q 5yd),,,,Min 4-6: OH Tri Ext (25's/15's),,,,5min Plank,
,,7 Rev Fly (10's/5's),,,,Rest,,6 Db Shoulder Press (40's/25's),then...,,,Rest,,,,,,then...,,*CYOW,,,,
,,7ea Side Plank Raises,,,,,,10 Straight Leg Raises,100 RDL's (95/65),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1000m Row,,time cap 15min,,,,
,,,,,,,,*Repeat this cycle until you reach a total of 80 chin ups,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,12min AMRAP,14min AMRAP,6 rounds; for time,,12min AMRAP,3 rounds; 2min ea st | for reps,5 rounds; for time,EMOM,AMRAP in 10min,,14min AMRAP,6 rounds; 1min/station:,5rds; for time,15min AMRAP,EMOM for 15min,,7rds; for heaviest weight,10min AMRAP,3 rounds; for max reps,15000lbs | for time,Bench Press ,,for time; CYOO,5 rounds; for time
,10 DB RDL's (40's/25's),7 Shoulder Press (75/45),10 Split Squats,,3 Banded Pull Ups,Row (cal),3 Box Jump (AHiAP),Min 1:,10yd Broad Jump,,10 Floor Press (95/65),Row (cal),90 Singles,4 Box Jump (AHiAP),Min 1: Ring Pull Up,,3 Shoulder Press,30 Singles,Min 0-2:Banded Pull Ups,10 Front Squats ,3 | 3 | 2 | 2 | 2 | 1 | 1 | 1,,50 Incline Push Ups,5 Deadlifts (185/125)
,60 Singles,7 Frontal Raise (5's/2.5's),15 Hip thrusters (75/45),,6 Floor Press (95/65),Wall Ball thrusters (20/14),15 Lunges (40/25),Max Ring Chin Ups,7 Glute Bridge Walkout,,5 Plank Walkouts,Burpees (no push up),15 Lunges (25/15),8 Candlesticks,Min 2: Db Squats (bw | below parallel),,8 Bench Press,20 Db Snatches (pick wt),Min 2-4: Dip Support (q5sec)(toe assist),5 Shoulder Press,,,50 Banded Pull Ups,10 Burpees (no push up)
,:30 Recliners,7 Lateral Raise (5's/2.5's),40 Farmers Carry (15's/10's)(plates),,,Battle Rope,,Min 2:,,,,Singles,,12 Incline Push Ups,Min 3: Side Steps (q 5yd),,,,Min 4-6: OH Tri Ext (15's/10's),,,,5min Plank,
,,7 Rev Fly (5's/2.5's),,,,Rest,,6 Db Shoulder Press (25's/15's),then...,,,Rest,,,,,,then...,,*CYOW,,,,
,,7ea Side Plank Raises,,,,,,10 Hip HIkes,100 RDL's (75/45),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1000m Row,,Must be <= 75/45lbs,,,,
,,,,,,,,*Repeat this cycle until you reach a total of 80 chin ups,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,time cap 15min,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,3min Glute bridge (unbroken),3min Bicycles,2min Pigeon (ea),,30 Bi's and Tri's,3x Handstand Hold (up to 1min),2min Pigeon St (ea),3min Arm Circles,3min Plank,,60 IYT's,2min Couch (ea),3min Glute Bridge,2min Scorpion Stretch,2min Couch,,40 Bi's and Tri's,3min Bicycles,2min OH Stretch,2min Couch (ea side),2min Scorpion St (ea side),,1min Dip Support,3x Max Handstand
