WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
,"10 Step Ups (40/25)(24"")",10 Shoulder Press (115/75),1min on/1min off,,10 Renegades (40's/25's),5 Front Squats (135/85),10 Lunges,5 Muscle Snatch (95/65),RDL's (135/85),,50 Dubs,400m Row,Lunges,8 Strict HSPU,250m Row,,50 Shoulder Press (95/65),5 Db G2O (50/35),15 Kb Swings (55/35),10 Db Sh Pr (40's/25's),then,,20 Push Press (155/95),100 Pull Ups
,8 Chin Ups,10 Gorilla Rows (40's/25's),7 Goblet Squat (70/55),,80yd Farmers Carry (40's/25's),5 Burpee over bar,8 Push Press (115/75),10 Front Squats (95/65),Hanging Knee Raises,,40 Jumping Lunges,40 Push Ups,Push Ups,14 Strict Pull Ups,10 Kb Swings (70/55),,40 Chest to Bar Pull Ups,5 Burpees,14 Bulgarian Split Squats (25/15),15 Rev Flys (10's/5's),30 Pull Ups,,30 Cossack Squats (25/15),100 Push Ups
,16 Alternating V_Ups,10 SLR (10/5),7 TTB,,40 Dubs,,6 Chin Ups,15 V-Ups,"Step Ups (24"")",,30 Single Leg Squats,25 Jump Squats,Sit Ups,200m Row,10 Burpees,,30 Straight Leg Raises (20/10),,13 Push Ups,20 Standing DB Flys (15's/10's),*use to calculate VO2 max,,40 Rev Push Ups (|| to floor),100 Sit Ups
,,,,,,,,,Russian Twists (15/10),,20 Sumo Squats (55/35),20 Sit Ups,*50 Dubs Before each round,26 Alt V-Ups,10 Kb Swings (70/55),,20 Shuttle Runs,,50 Dubs,,,,50 Banded Side Steps,100 Squats
,,,,,,,,,Db Bench (50's/35's),,10 Dragon Flags,15 Ring Dips,,,10 Burpees,,10 Ice Cream Makers,,,,,,60 Db Tri Ext (25's/15's),
,,,,,,,,,,,,10 Pull Ups,,,10 Kb Swings (70/55),,,,,,,,70 Dubs,
,,,,,,,,,,,,,,,250m Row,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,5rds; for time,15min AMRAP,12min AMRAP,,4rds | for time,EMOM for 12min,EMOM for 12min,15min AMRAP,5rds; 1min ea | for max reps,,2rds; for time,4rds; for time,for time; 50-40-30-20,15min AMRAP,3rds; ea rd for time,,for time,EMOM for 12min,5rds; for time,15min AMRAP,2000m Row*,,for time,for time
,"10 Step Ups (25/15)(20"")",10 Shoulder Press (95/65),1min on/1min off,,10 Renegades (25's/15's),5 Front Squats (115/75),10 Lunges,5 Muscle Snatch (75/45),RDL's (115/75),,25 Dubs,400m Row,Lunges,8 HSPU,250m Row,,50 Shoulder Press (75/55),5 Db G2O (40/25),15 Db Swings (40/25),10 Db Sh Pr (25's/15's),then,,20 Push Press (115/75),75 Pull Ups
,8 Box Chin Ups,10 Gorilla Rows (25's/15's),7 Goblet Squat (55/35),,80yd Farmers Carry (40's/25's),5 Burpees,8 Push Press (95/65),10 Front Squats (75/45),Hanging Knee Raises,,40 Jumping Lunges,40 Knee Push Ups,Knee Push Ups,14 Pull Ups,10 Kb Swings (55/35),,40 Pull Ups,5 Burpees (knees),14 Bulgarian Split Squats (bw),15 Rev Flys (5's/2.5's),30 Jumping Pull Ups,,30 Cossack Squats (bw),75 Push Ups
,16 Alternating V_Ups,10 SLR (5/bw),7 KTE,,20 Dubs,,6 Box Chin Ups,15 Tuck Ups,"Step Ups (20"")",,30 Single Leg Squats (assisted),25 Jump Squats,Sit Ups,200m Row,10 Burpees (on knees),,30 Straight Leg Raises (10/5),,13 Knee Push Ups,20 Standing DB Flys (10's/5's),*use to calculate VO2 max,,40 Ring Rows (<45*),75 Sit Ups
,,,,,,,,,Russian Twists (bw),,20 Sumo Squats (40/25),20 Sit Ups,*25 Dubs before each round,26 Alt V-Ups,10 Kb Swings (55/35),,20 Shuttle Runs,,25 Dubs,,,,50 Banded Side Steps,75 Squats
,,,,,,,,,Db Bench (40's/25's),,10 Ecc Dragon Flags,15 Dips (assisted),,,10 Burpees (on knees),,10 Hanging Straight Leg Raises,,,,,,60 Db Tri Ext (15's/10's),
,,,,,,,,,,,,10 Jumping Pull Ups,,,10 Kb Swings (55/35),,,,,,,,35 Dubs,
,,,,,,,,,,,,,,,250m Row,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,5rds; for time,15min AMRAP,12min AMRAP,,4rds | for time,EMOM for 12min,EMOM for 12min,15min AMRAP,5rds; 1min ea | for max reps,,for time,4rds; for time,for time; 50-40-30-20,15min AMRAP,3rds; ea rd for time,,for time,EMOM for 12min,5rds; for time,15min AMRAP,2000m Row*,,for time,for time
,10 Step Ups (bw)(AHiAP),10 Shoulder Press (75/45),1min on/1min off,,10 Renegades (15's/10's),5 Gobleet Squats (55/35),10 Lunges,5 Kb Swings (55/35),RDL's (95/65),,50 Singles,400m Row,Lunges,8 Db Sh Pr (25's/15's),250m Row,,50 Shoulder Press (65/45),5 Db G2O (25/15),15 Db RDLs (40/25),10 Db Sh Pr (15's/10's),then,,20 Push Press (95/65),50 Pull Ups
,8 Ring Curls,10 Gorilla Rows (25's/15's),7 Goblet Squat (35/25),,80yd Farmers Carry (25's/15's),5 Bupree (no push up),8 Shoulder Press (75/45),10 Goblet Squats (40/25),Straight Leg Raises,,40 Split Squats,40 Incline Push Ups,Incline Push Ups,14 Ring Rows,10 Db RDL (40/25),,40 Ring Rows,5 Burpees (no push up),14 Split Squats (bw),15 Rev Flys (bw),30 Box Pull Ups,,30 Sumo Squats,50 Incline Push Ups
,16 Alternating V_Ups,10 SLR,7 HKR,,40 Singles,,6 Ring Curls,15 Tuck Ups (legs only),"Step Ups (9"")",,30 Single Leg Squats (to bench),25 Squats,Crunches,200m Row,10 Burpee (no push up),,30 Straight Leg Raises,,13 Incline Push Ups,20 Standing DB Flys (5's/2.5's),*use to calculate VO2 max,,40 Ring Rows (>45*),50 Crunches
,,,,,,,,,Bicycles,,20 Sumo Squats (bw),20 Crunches,*50 Singles before each round,26 Opp hand to Opp Foot,10 Db RDL (40/25),,20 Shuttle Runs,,50 Singles,,,,50 Banded Side Steps,50 Squats to Box
,,,,,,,,,Db Bench (25's/15's),,10 Candlesticks,:30 Dip Support,,,10 Burpee (no push up),,10 Batwings,,,,,,60 Db Tri Ext (10's/5's),
,,,,,,,,,,,,10 Ring Rows,,,10 Db RDL (40/25),,,,,,,,70 Singles,
,,,,,,,,,,,,,,,250m Row,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,5rds; for time,15min AMRAP,12min AMRAP,,4rds | for time,EMOM for 12min,EMOM for 12min,15min AMRAP,5rds; 1min ea | for max reps,,for time,4rds; for time,for time; 50-40-30-20,15min AMRAP,3rds; ea rd for time,,for time,EMOM for 12min,5rds; for time,15min AMRAP,1600m Walk/Jog/run*,,for time,for time
,10 Step Ups,10 Down Dog HSPU,1min on/1min off,,14 Push Up to Sh Tap,15 Squats,10 Lunges,5 Jump Squats,RDL's (AHvyAP),,50 Jumping Jacks,400m Run,Lunges,8 Down Dog HSPU,250m Row,,50 Shoulder Press (AHvyAP),7 Squat Jump to Floor Tap,15 Squat hops,10 Down Dog HSPU,then,,20 HSPU,100 Pull Ups
,8 Chin Ups,10 Gorilla Rows (AHvyAP),7 Squats,,1min Farmers Hold (AHvyAP),5 Burpee,8 Handstand Push Up,10 Squats (bw),Straight leg raises,,40 Jumping Lunges,40 Push Ups,Push Ups,14 Wall Shoulder Press,10 Kb Swings (70/55),,40 Pull Ups,5 Burpees,14 Bulgarian Split Squats (bw),15 Rev Flys (bw),30 Wall Shoulder Press,,30 Cossack Squats,100 Push Ups
,16 Alternating V_Ups,10 SLR (bw),7 V-Ups,,40 Jumping Jacks,,6 Bicep Curls (backpack),15 V-Ups,Step Ups (AHiAP),,30 Single Leg Squats (assisted) ,25 Jump Squats,Sit Ups,1min Jog in place,10 Burpees,,30 Straight Leg Raises,,13 Push Ups,20 Standing DB Flys (AHvyAP),*use to calculate VO2 max,,40ea Bent Over Rows (AHvyAP),100 Sit Ups
,,,,,,,,,Russian Twists (bw),,20 Sumo Squats (bw),20 Sit Ups,*50 Jumping Jacks before ea rd,26 Alternating V-Ups,10 Kb Swings (70/55),,20 Shuttle Runs (10yd/10yd),,50 Dubs,,,,50 Side Steps,100 Squats
,,,,,,,,,Incline Push Ups,,10 V-Ups,15 Dips,,,10 Burpees,,10 Hanging Straight Leg Raises,,,,,,60 Db Tri Ext (AHvyAP),
,,,,,,,,,,,,10 Pull Ups,,,10 Kb Swings (70/55),,,,,,,,70 Dubs,
,,,,,,,,,,,,,,,250m Row,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,40 Sumo Squats,40 Tricep Extensions,30 Split Squats (ea),,40 Bicep Curls,30 GHDs,30 Bicep Curls,1' Row Sprints x2,2min Samson St,,50 Banded Side Steps,30 HSPU,3min Planks,3min Glute Bridge,50 Banded Side Steps,,50 Reverse Flys,50 Lateral Raises,2min Couch,1min HKR,30ea Front/Lat/Rev,,3min Planks,3min Pigeon
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,*Swapped Med Ball floor toss for standing db flys,,,,
