WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
,500m Row,1min ea ex | 1min b/n ea rd,Min 1: 15 Bent Over Rows (135/85),,20 Wall Balls (20/14),30-20-10,8 Strict HSPU,30 Dubs,,,Front Squats (60% BSq),Bench Press (bw),100m Farmers Carry (50's/35's),1min ea station | 1min b/n sets,5 Deadlifts,,"5 Box Jump (30""/24"")",3 Back Squats (225/115),1 Deficit HSPU,for max distance,8 Push Press (115/75),,12 Kb Swings (70/55),9 Thrusters (155/95)
,40 Squats,Kb Swings (70/55),Min 2: 15 Good mornings (95/65),,20 Dubs,Ring Rows (flat),14 Strict Pull Ups,15 Kb Swings (70/55),Bar Over Burpees,,15 RDL's (115/75),Strict Pull Ups,10 HSPU,Alt Db G2O (40/25),4 Power Clean,,5 Ring Dips,6 Strict Pull Ups,3 Front Squats (185/125),300m Row Intervals,8 Strict Chin Ups,,Dragon Flags,19 TTB
,30 Sit Ups,Push Press (135/85),Min 3: 15 HKR (25/15),,200m Row,Push Ups,200m Row,8 Plyo Push Ups,,,20 Hollow Rocks,,20 Dubs,Strict Pull Ups,3 Front Squat,,40yd Rapid High Knee (10t | q5yd),9 Push Ups,7ea Bent Over Rows (70/55),,16 Tuck Ups,,,6 Thrusters (155/95)
,20 Ring Dips,,,,20 Dubs,Shoulder Press (95/65),26 Alt V-Ups,4 Strict TTB,,,,,10 SLR (20/10),Burpees,2 Shoulder to Overhead,,,,,,,,,16 TTB
,10 Chest to Bar Pull Ups,,,,,,,,,,,,,,,,,,,,,,,3 Thrusters (155/95)
,,,,,,,,,,,,,,,,,,,,,,,,13 TTB
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,2rds; for best time,5rds; for max reps,EMOM for 15min,,6rds; for time,for time,15min AMRAP,5rds; for time,21-15-9-6-3; for time,,4rds; for max reps,5rds; max reps,15min AMRAP,5rds; for max reps,10min AMRAP; (135/85),,8rds; for time,9min AMRAP,9rds; for time,20min AMRAP; teams (2-3ppl) ,15min AMRAP,,EMOM for 12min; max ab reps,for time
,500m Row,1min ea ex | 1min b/n ea rd,Min 1: 15 Bent Over Rows (95/65),,20 Wall Balls (20/14),30-20-10,8 HSPU,30 Dubs,,,Front Squats (50% BSq),Bench Press (.75x bw),100m Farmers Carry (40's/25's),1min ea station | 1min b/n sets,5 Deadlifts,,"5 Box Jump (24""/20"")",3 Back Squats (185/105),1 HSPU,for max distance,8 Push Press (95/65),,12 Kb Swings (55/35),9 Thrusters (135/85)
,40 Squats,Kb Swings (55/35),Min 2: 15 Good mornings (75/45),,20 Dubs,Ring Rows,14 Pull Ups,15 Kb Swings (55/35),Burpees,,15 RDL's (115/75),Pull Ups,10 Down Dog HSPU,Alt Db G2O (40/25),4 Power Clean,,5 Ring Dips (toe support),6 Pull Ups,3 Front Squats (155/95),300m Row Intervals,8 Chin Ups,,Ecc Dragon Flags,19 KTE
,30 Sit Ups,Push Press (115/75),Min 3: 15 HKR,,200m Row,Push Ups,200m Row,8 Banded Push Ups,,,20 Hollow Rocks,,20 Dubs,Pull Ups,3 Front Squat,,40yd Rapid High Knee (7t | q5yd),9 Push Ups,7ea Bent Over Rows (55/35),,16 Tuck Ups,,,6 Thrusters (135/85)
,20 Push Ups,,,,20 Dubs,Shoulder Press (75/45),26 Alt V-Ups,4 Strict KTE,,,,,10 SLR,Burpees,2 Shoulder to Overhead,,,,,,,,,16 KTE
,10 Pull Ups,,,,,,,,,,,,,,,,,,,,,,,3 Thrusters (135/85)
,,,,,,,,,,,,,,,,,,,,,,,,13 KTE
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,2rds; for best time,5rds; for max reps,EMOM for 15min,,6rds; for time,for time,15min AMRAP,5rds; for time,21-15-9-6-3; for time,,4rds; for max reps,5rds; max reps,15min AMRAP,5rds; for max reps,10min AMRAP; Db's (40's/25's),,8rds; for time ,9min AMRAP,9rds; for time,20min AMRAP; teams (2-3ppl) ,15min AMRAP,,EMOM for 12min; max ab reps,for time
,500m Row,1min ea ex | 1min b/n ea rd,Min 1: 15 Bent Over Rows (40's/25's),,20 Wall Balls (20/14),30-20-10,8 Db Sh Pr (25's/15's),60 Singles,,,Goblet Squat (55/35),Bench Press (75/45),100m Farmers Carry (40's/25's),1min ea station | 1min b/n sets,5 Deadlifts,,5 Broad Jump ,3 Box Squats (135/85),1 Db Sh Pr (40's/25's),for max distance,8 Db Push Press (25's/15's),,12 DB RDL (40/25),9 Db Thrusters (40's/25's)
,40 Squats to box,Db RDL (40/25),Min 2: 15 Good Mornings (40/25),,20 Dubs,Ring Rows,14 Ring Rows,15 Db RDL (40/25),Burpee (no push up),,15 DB RDL's (40's/25's),Ring Rows,10 Db Sh Pr (25's/15's),Alt Db G2O (25/15),4 Power Cleans,,:15 Dip Support ,6 Box Pull Ups,3 Front Squats (95/65),300m Row Intervals,8 Ring Curls,,Candlesticks,19 HKR
,30 Crunches,Db Sh Press (25's/15's),Min 3: 15 Tuck Ups,,200m Row,Incline Push Ups,200m Row,8 Incline Push Ups,,,:45 Recliner,,40 Singles,Ring Rows,3 Front Squats,,40yd Rapid Hi Knee (5t | q5yd),9 Incline Push Ups,7ea Bent Over Rows (35/25),,16 Tuck Ups (legs only),,,6 Db Thrusters (40's/25's)
,20 Incline Push Ups,,,,20 Dubs,Shoulder Press (45/35),,,,,,,10 BLR,Burpee (no push up),2 Shoulder to Overhead,,,,,,,,,16 HKR
,10 Ring Rows,,,,,,,,,,,,,,,,,,,,,,,3 Db Thrusters (40's/25's)
,,,,,,,,,,,,,,,,,,,,,,,,13 HKR
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,2rds; for best time,5rds; for max reps,EMOM for 15min,,6rds; for time,for time,15min AMRAP,5rds; for time,21-15-9-6-3,,4rds; for max reps,5rds; max reps,15min AMRAP,5rds; for max reps,10min AMRAP,,8rds; for time,9min AMRAP,9rds; for time,20min AMRAP; for max distance,15min AMRAP,,EMOM for 12min; max ab reps,for time
,2min Jog in place,1min ea ex | 1min b/n ea rd,Min 1: 15 Bent Over Row (backpack),,20 Squats,30-20-10,8 Down Dog HSPU,30 Jumping Jacks,,,Single Leg Squats (to box; ea leg),Push Ups,:45sec Farmers Hold (Lg Cans),1min ea station | 1min b/n sets,5 Single Leg RDL (ea),,5 Broad Jump,3 Box Squats (135/85),1 Down Dog HSPU,200m Sprint,8 Wall Shoulder Press,,15 RDL's (bw),9 Burpee Broad Jumps
,40 Squats,Squat Hops,Min 2: Good Morning (bw),,20 Jumping Jacks,Batwings,14 Wall Shoulder Press,15 Squat Hops,Burpee,,15 Good Mornings (pvc),Bent Over Shoulder Press,10 Down Dog HSPU,Alt Jumping floor taps,4 Jump Squats,,:15 Dip Support,6 Box Pull Ups,3 Glute Bridge Walkouts,1min rest,8 Plank Ups,,Candlesticks,19 V-Ups
,30 Sit Ups,Dog Dog HSPU,Min 3: Tuck Up,,1min Jog in place,Incline Push Ups,1min Jog in place,8 Knee Push Ups,,,20 Hollow Rocks,,20 Jumping Jacks,Bent over shoulder press,3 Squats (bw),,40yd Rapid Hi Knee (7t | q5yd),9 Incline Push Ups,7 Bent Over Shoulder Press,,16 Tuck Ups,,,6 Burpee Broad Jumps
,20 Push Ups,,,,20 Jumping Jacks,Wall Shoulder Press,26 Alternating V-Ups,3 Tuck Ups,,,,,10 BLR,Burpee (no push up),2 Down Dog HSPU,,,,,,,,,16 V-Ups
,10 Bent Over Rows,,,,,,,,,,,,,,,,,,,,,,,3 Burpee Broad Jumps
,,,,,,,,,,,,,,,,,,,,,,,,13 V-Ups
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,2min Banded Side Steps,30 Db Shoulder Press,2min Samson St,,30 Bi's and Tri's,50 Rev Flys (10's/5's),3min Glute Bridge,60 IYT's,2min Scorpion St,,2min Pigeon,2min OH Stretch,2min Forearm St,3min Arm Circles,2min Samson St,,3min Plank,30 Bi's and Tri's,2min OH Stretch,2min Side Hip Sm,50 BPA,,1min Iso Back Extension,2min Scorpion St/Samson St
,,,,,,,,,,,,,,,,,,,,,,,,
,2rds; for best time,1min ea ex | 1min b/n ea rd,Min 1: 15 Bent Over Row (backpack),#VALUE!,20 Squats,30-20-10,15min AMRAP,5rds; for time,21-15-9-6-3,#VALUE!,4rds; for max reps,#REF!,15min AMRAP,5rds; for max reps,10min AMRAP,#VALUE!,8rds; for time,#REF!,9rds; for time,20min AMRAP; for max distance,15min AMRAP,#VALUE!,EMOM for 12min; max ab reps,for time
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,30 Sit Ups,#REF!,#REF!,#REF!,#REF!,#REF!,Wall Shoulder Press,#VALUE!,#VALUE!,#VALUE!,#VALUE!,5 Burpees,2 Squats,#VALUE!,On Incline,#VALUE!,#VALUE!,15 Jumping Jacks,20 V-Ups,#VALUE!,Reverse Snow Angels,#VALUE!,#VALUE!,#VALUE!
