WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
,7 Strict TTB,20 Hollow Hold,40 Dubs,Int- Split Squats,30 Bicycles,90 Dubs,5 Strict TTB,4 rds; for max reps,,Int- 3 rounds; 15ea Single leg RDL,30 Dubs,21 Banded Rows,20 DB RDL's (50's/35's),10yds Forward Steps (2 step),30 Dubs,Int- Arm Circles | Bent Over Shoulder Press,10 Rev Flys (15's/10's),40 Dubs,20 Sumo Squats (25/15),5yd Bunny Hops,15 Ham Curls,Int- Squat Sit Pulses,12ea Turn and press,Ring Rows
,,,,,,50 Strict Pull Ups,5 Plank Walkouts,Db Floor Press (40's/25's),*5 ea arm | switch,,,,,,,,10 Frontal Raises (15's/10's),50 Lunges,,5yd Straddle Hops,,,,Thrusters (135/95)
,,,,,,80 Dubs,,15 Deadbugs,,,,,,,,,,,,15 Shoulder Press (40's/25's),,,,"Rest 1min"""
,,,,,,40 Push Ups,,,,,,,,,,,,,,,,,,
,,,,,,70 Dubs,,,,,,,,,,,,,,,,,,
,,,,,,30 Thrusters (95/65),,,,,,,,,,,,,,,,,,
,,,,,,60 Dubs,,,,,,,,,,,,,,,,,,
,,,,,,200m Row,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,5rds; for time,15min AMRAP,10 rounds; for time,Bad Knees; A Fix for These,20min AMRAP,For time,20min AMRAP,500m Row,EMOM for 12min,Fix your hips,10rds; for time,20min AMRAP,5rds; for time,5rds; for time,5rds; for time ,For the love of shoudlers,20min AMRAP,4rds; for time,20min AMRAP,8rds; for time,20min AMRAP,Lower Body Reset,7rds; for time,4 rounds; 1min/station
,30 Lunges (25's/15's),:20 Overhead Squat Hold (15/10),:20 Front Rack Hold (95/65),Stretch- Quads | IT Band | Hams | Knee Gap | Calf Smash | Ant Tib Sm,10yd Broad Jump,100 Dubs,20yd A-Skip,,5 Pull Ups,Stretch- QL Smash | Side Hip Sm | IT Band Sm | Couch | Hip Reset,5 Burpees,2 Muscle Clean (135/85),20 Side to Side Plate Hops,15 Db Power Cleans (40's/25's),30 Seated Pike Ups ,Stretch- Chest st | Scap Sm | Rear Delt Sm | Trap Sm | Lat Sm,20 Floor Press (95/65),200m Row,20yds Side Steps (on/off turf),5yd Bunny Hops,20yd In-Outs,St- Calf Sm | Ant Tib Sm | Knee Gap | Quad Sm | IT Band Sm | Ham St | Glute Smash | Side Hip Sm,2-5-2 Short Shuttles,for max reps
,15 Shoulder Press (25's/15's),:20 Dead Hang,20 Band Pull Aparts,Act- Hollow Hold | Fire Hydrants | Glute Bridge | Planks,20 RDL's (75/45),60 Kb Swings (55/35),20 Lunges,then...,max 1-Arm Thruster (25/15)*,Act- Clams | Glute Bridges,10 Ground to Overhead (40/25),14 Squats,"15 Step Ups (20"")(bw)",12 Pull Ups (bw/band),30 Overhead Split Squats (45/25) ,Act- Prone IYT pulses | Planks,10 Lateral Raises (10's/5's),30 Squats,20 Apollo Ohno's,5yd Straddle Hops,7ea Bulgarian Split Squats,Act- Glute Bridge | Single leg glute bridge,10ea Shoulder Windmills,Row (cals)
,7 Tempo SLR,20 Hollow Hold,40 Dubs,Int- Split Squats,30 Bicycles,90 Dubs,5 Strict KTE,4 rds; for max reps,,Int- 3 rounds; 15ea Single leg RDL,20 Dubs,21 Banded Rows,20 DB RDL's (40's/25's),10yds Forward Steps (2 step),30 Dubs,Int- Arm Circles | Bent Over Shoulder Press,10 Rev Flys (10's/5's),40 Dubs,20 Sumo Squats,5yd Bunny Hops,15 Ham Curls,Int- Squat Sit Pulses,12ea Turn and press,Ring Rows
,,,,,,50 Pull Ups (bw/band),5 Plank Walkouts,Db Floor Press (25's/15's),*5 ea arm | switch,,,,,,,,10 Frontal Raises (10's/5's),50 Lunges,,5yd Straddle Hops,,,,Thrusters (95/65)
,,,,,,80 Dubs,,15 Deadbugs,,,,,,,,,,,,15 Shoulder Press (25's/15's),,,,Rest 1min
,,,,,,40 Push Ups,,,,,,,,,,,,,,,,,,
,,,,,,70 Dubs,,,,,,,,,,,,,,,,,,
,,,,,,30 Thrusters (95/65),,,,,,,,,,,,,,,,,,
,,,,,,60 Dubs,,,,,,,,,,,,,,,,,,
,,,,,,200m Row,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,5rds; for time,15min AMRAP,10 rounds; for time,Bad Knees; A Fix for These,20min AMRAP,For time,20min AMRAP,500m Row,EMOM for 12min,Fix your hips,10rds; for time,20min AMRAP,5rds; for time,5rds; for time,5rds; for time ,For the love of shoudlers,20min AMRAP,3rds; for time,20min AMRAP,8rds; for time,20min AMRAP,Lower Body Reset,5rds; for time,4 rounds; 1min/station
,30 Lunges (bw),:20 Overhead Squat Hold (pvc),:20 Front Rack Hold (75/45),Stretch- Quads | IT Band | Hams | Knee Gap | Calf Smash | Ant Tib Sm,5 Squat Hops,200 Singles,20yd A-Skip,,5 Ring Pull Ups,Stretch- QL Smash | Side Hip Sm | IT Band Sm | Couch | Hip Reset,5 Burpees,2 Muscle Clean (95/65),20 Side to Side Plate Hops,15 Db Power Cleans (25's/15's),30 Alternating Seated Pike Ups ,Stretch- Chest st | Scap Sm | Rear Delt Sm | Trap Sm | Lat Sm,20 Floor Press (75/45),200m Row,20yds Side Steps (on/off turf),5yd Bunny Hops,10yd In-Outs,St- Calf Sm | Ant Tib Sm | Knee Gap | Quad Sm | IT Band Sm | Ham St | Glute Smash | Side Hip Sm,2-5-2 Short Shuttles,for max reps
,15 Shoulder Press (15's/10's),:20 Dead Hang from rings (seated),20 Band Pull Aparts,Act- Hollow Hold | Fire Hydrants | Glute Bridge | Planks,20 RDL's (45/35),60 Kb Swings (35/25),20 Split Squats,then...,max 1-Arm Thruster (15/10)*,Act- Clams | Glute Bridges,10 Ground to Overhead (25/15),14 Squats to Box,"15 Step Ups (12"")(bw)",12 Ring Rows,30 Overhead Split Squats (bw) ,Act- Prone IYT pulses | Planks,10 Lateral Raises (5's/2.5s),30 Squats,20 Banded Side Steps,5yd Straddle Hops,7ea Split Squats,Act- Glute Bridge | Single leg glute bridge,10ea Shoulder Windmills,Row (cals)
,7 Tempo BLR,20 Hollow Hold,80 Dubs,Int- Split Squats,30 Bicycles,180 Singles,5 V-Ups,4 rds; for max reps,,Int- 3 rounds; 15ea Single leg RDL,60 Singles,21 Banded Rows,20 DB RDL's (25's/15's),10yds Forward Steps (2 step),60 Singles,Int- Arm Circles | Bent Over Shoulder Press,10 Rev Flys (5's/2.5s),80 Singles,20 Sumo Squats,5yd Bunny Hops,15 Ham Curls,Int- Squat Sit Pulses,12ea Turn and press,Ring Rows
,,,,,,50 Ring Rows,10 Kneading Planks,Db Floor Press (25's/10's),*5 ea arm | switch,,,,,,,,10 Frontal Raises (5's/2.5s),50 Lunges,,5yd Straddle Hops,,,,Db Thrusters (40's/25's
,,,,,,160 Singles,,15 Marches,,,,,,,,,,,,15 Shoulder Press (15's/10's),,,,Rest 1min
,,,,,,40 Incline Push Ups,,,,,,,,,,,,,,,,,,
,,,,,,140 Singles,,,,,,,,,,,,,,,,,,
,,,,,,30 Thrusters (95/65),,,,,,,,,,,,,,,,,,
,,,,,,120 Singles,,,,,,,,,,,,,,,,,,
,,,,,,200m Row,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,80yd Banded Side Step,3min Arm Circles,2min Karate Chop,,3min Glute Bridge,40 Bi's and Tri's (Banded),3min Plank,2min Overhead Stretch,2min Samson St,,2min Scorpion St (ea),50 Bi's and Tri's,2min Couch (ea),2min Hollow Hold,2min Samson St (ea),,3min Arm Circles,2min Pigeon (ea),3min Glute Bridge,2min Calf St (ea),2min Couch,,2min Kneading Plank,30 GHD's
,,,,,,,,,,,,,,,,,,,,,,,,
,12min AMRAP,EMOM for 6min (each section),4rds; for time,#VALUE!,12min AMRAP,for time,6rds; for time,5rds; max knee highs,EMOM for 12min,#VALUE!,15min AMRAP,5rds; for max reps,4rds; for time,The Lonely Hearts Club,4rds; for time,#VALUE!,#VALUE!,EoMOM for 8min,12min AMRAP,6rds; for time,EMOM for 10min,#VALUE!,#VALUE!,10min AMRAP
