WEEK,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER
,,,,Single leg squat (off box),,,,,,Re-test Overhead Squat Sit,,,,,,Supine Overhead Screen,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,3min Glute Bridge,2min Overhead Stretch,2min Kneeling Stretch,,,,30 Split Squats (ea side),3min Deadhang,2min Couch Mobility (ea side),,,,20 Bulgarian Split Squats,30 Reverse Flys (5's/2.5's),2min Down Dog,,,,40 Clams (ea side),1min Arm Circles (ea direction),2min Pigeon St. (ea side),,,
