WEEK,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_1_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_2_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_3_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER,WEEK_4_HYPER
Day,5.24.21,5.25.21,5.26.21,5.27.21,5.28.21,5.29.21,5.31.21,6.1.21,6.2.21,6.3.21,6.4.21,6.5.21,6.7.21,6.8.21,6.9.21,6.10.21,6.11.21,6.12.21,6.14.21,6.15.21,6.16.21,6.17.21,6.18.21,6.19.21
Primer,,,,,,,,,,,,,,,,,,,,,,,,
Strength,,,,,,,ref 5.25.20,,,,ref 5.25.16,,,ref 3.9.21,,,,ref 5.31.16,,,,,,ref 6.7.16
Athlete,Parallel Squat 5x5@ 40%,One-Arm Bench 5x5ea@ 55/35,Tempo Deadlifts 5x5@ 50%,,Overhead Squat 5x5@ 60%,,,(PP) | Power Clean 5x5@ 55%,Back Squats 5x6@ 70%,,(PP) | Power Snatch 5x5@ 65%,,Back Squats 5x6@ 75%,(PP) | Power Snatch 6x3 @ 75%,Deadlifts 5x6@ 75%,,(PP) | Power Clean 6x3@ 75%,Bench 5x6@ 75%,Deadlifts 5x5@ 80%,(PP) | Power Clean 6x2@ 80%,Back Squats 5x5@ 80%,,(PP) | Power Snatch 6x2@ 80%,Bench 5x5@ 80%
Enthusiast,Parallel Squat 5x5@ 40%,One-Arm Bench 5x5ea@ 40/25,Tempo Deadlifts 5x5@ 50%,,Overhead Squat 5x5@ 95/65,,,(PP) | Power Clean 5x5@ 125/75,Back Squats 5x6@ 70%,,(PP) | Power Snatch 5x5@ 105/70,,Back Squats 5x6@ 75%,(PP) | Power Snatch 6x3@ 115/75,Deadlifts 5x6@ 75%,,(PP) | Power Clean 6x3@ 135/85,Bench 5x6@ 75%,Deadlifts 5x5@ 80%,(PP) | Power Clean 6x2@ 155/95,Back Squats 5x5@ 80%,,(PP) | Power Snatch 6x2@ 120/80,Bench 5x5@ 80%
Foundation,Parallel Squat 5x5@ 45/35,One-Arm Bench 5x5ea@ 25/15,Tempo RDLs 5x5@ 95/65,,Overhead Squats 5x5@ 25/15,,,(PP) | Muscle Clean 5x5@ 95/65,Box Squats 5x6@ 115/75,,(PP) | Muscle Snatch 5x5@ 75/45,,Box Squats 5x6@ 125/85,(PP) | Muscle Snatch 6x3@ 80/50,RDL's 5x6@ 155/95,,(PP) | Muscle Clean 6x3@ 115/75,Bench 5x6@ 135/65,RDL's 5x5@ 165/105,(PP) | Muscle Clean 6x3@ 120/80,Box Squats 5x5@ 135/95,,(PP) | Muscle Snatch 6x3@ 85/55,Bench 5x5@ 145/75
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
WoD,,,,Low Back Rehab #2,,,,,,Head to toe reset,,,FGB Style,,,Squat Better,,,,,,Anti 21st Century Shoulders,,
Athlete,6rds; for time,15min AMRAP,EMOM for 12min,Litmus- Plank,15min AMRAP,3rds; for time,Murph,15min AMRAP,4rds; for time,Litmus- Squat Sit,15min AMRAP ,6rds; for time,3rds; for max reps,6rds; for time,15min AMRAP,Litmus- Rocking Squat Sit,EoMOM for 16min,12min AMRAP ,20min AMRAP,6rds; for time,15min AMRAP,Litmus- Squat sit BNP,8rds; for time,3 rds | for time | of:
