Athlete,15min AMRAP,6rds; for time,EMOM for 10min,,1-2-3-4-5-6-7-8-9-10-9-8-7-6-5-4-3-2-1,7rds; for time,4rds; for time,10min AMRAP,12min AMRAP,,for time (12min time cap),3rds; for time,5@50 | 5@60 | 5@70 | 3@80 | 2@85 | 1@90 | 1@90%,12min AMRAP,15min AMRAP,,5 rounds; for time,12min AMRAP,5 rounds; for time,15min AMRAP,12min AMRAP,,EMOM for 10min,12min AMRAP
,20 Split Squats (40/25),10 Burpees,"8 Step Ups (24"")",,Deadlifts (225/155),12 Plyo Push Ups,20 Lunges (40/25),5 Strict Pull Ups,5 Front Squats (50% B.Sq.),,21 Pull Ups (strict),5 Floor Press (165/115),Shoulder Press ,5 Close Grip Bench (135/85),200m Row,,5 False Grip Ring Pull Up,3 Ground to Overhead (165/125),5 Floor Press (185/125),10 Db Shoulder Press (40's/25's),10 Lunges (135/85),,3 Thrusters (135/85),5 Muscle Ups
,15 Ham Curls,10 Chest to Bar Pull Ups,10 Goblet Squats (55/35) ,,Bar over burpees,10 Ring Rows (Flat),10 Wall Balls (30/20),10 Hand Release Push Ups,12 Side Jumps (Apollo Ohno's),,42 Dubs,10 Bent Over Rows (165/115),then,20 Bent Over Row (40/25),15 Kb Swings (70/55),,10 Archer Push Ups,12 DB Step Ups (40/25),8 Dragon Flags,30 Banded Side Steps (XHvy),15 Ham Curls,,4 Evil Wheels,5 Russian Push Ups
,30 Dubs,40yd Suitcase Carry (70/55),12 Banded Side Steps,,,7 Dragon Flags,30 Dubs,15 Kb Swings (70/55),20 Hollow Rocks,,21 Thrusters (95/65),80yd Suitcase Carry (70/55),Deadlift,40yd Overhead Carry (40/25),10 TTB,,5 Db Curls (40's/25's),30 Dubs,,10 Ring Rows (flat),20 Dubs,,"5 Step Ups (24"")",5 Chin Ups
,,,,,10min time cap,,,,,,18 Chest to Bar Pull Ups (kipping),,,,,,10 Db Tri's (40's/25's),,,20 Seated Pike Ups,,,,40yds Farmers Carry (25's/15's | OT)
,,,,,,,,,,,36 Dubs,,,,,,,,,,,,,
,,,,,,,,,,,18 Thrusters (115/75),,,,,,,,,,,,,
,,,,,,,,,,,15 Muscle Ups,,,,,,,,,,,,,
,,,,,,,,,,,30 Dubs,,,,,,,,,,,,,
,,,,,,,,,,,15 Thrusters (135/85),,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,15min AMRAP,5rds; for time,EMOM for 10min,,,7rds; for time,4rds; for time,10min AMRAP,12min AMRAP,,,3rds; for time,5@50 | 5@60 | 5@70 | 3@80 | 2@85 | 1@90 | 1@90%,12min AMRAP,15min AMRAP,,5 rounds; for time,12min AMRAP,5 rounds; for time,15min AMRAP,12min AMRAP,,EMOM for 10min,12min AMRAP
,20 Split Squats (25/15),10 Burpees,"8 Step Ups (20"")",,,12 Push Ups,20 Lunges (40/25),5 Pull Ups,5 Front Squats (135/85),,,5 Floor Press (135/85),Shoulder Press ,5 Close Grip Bench (115/75),200m Row,,5 Chest to Bar Pull Up,3 Ground to Overhead (135/85),5 Floor Press (155/95),10 Db Shoulder Press (25's/15's),10 Lunges (95/65),,3 Thrusters (115/75),5 Chest to Bar Pull Ups
,15 Ham Curls,10 Pull Ups,10 Goblet Squats (40/25) ,,,10 Ring Rows (45 degree),10 Wall Balls (20/14),10 Hand Release Push Ups,12 Side Jumps (Apollo Ohno's),,,10 Bent Over Rows (135/85),then,20 Bent Over Row (40/25),15 Kb Swings (55/35),,10 Wide Push Ups,12 DB Step Ups (25/15),8 Ecc Dragon Flags,30 Banded Side Steps (Md-Hvy),15 Ham Curls,,4 Evil Wheels,5 Hand Release Push Ups
,20 Dubs,40yd Suitcase Carry (55/35),12 Banded Side Steps,,,7 Eccentric Dragon Flags,15/30 Dubs/Singles,15 Kb Swings (55/35),20 Hollow Rocks,,,80yd Suitcase Carry (55/35),Deadlift,40yd Overhead Carry (40/25),10 KTE,,5 Db Curls (25's/15's),15/30 Dubs/Singles,,10 Ring Rows (<45),10/20 Dubs/Singles,,"5 Step Ups (20"")",5 Chin Ups
,,,,,,,,,,,,,,,,,10 Db Tri's (25's/15's),,,20 Seated Pike Ups,,,,40yds Farmers Carry (40's/25's)
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,15min AMRAP,5rds; for time,EMOM for 10min ,,,7rds; for time,4rds; for time,10min AMRAP,12min AMRAP,,,3rds; for time,5@5 | 5@6 | 5@7 | 3@8 | 2@8 | 1@9 | 1@9 RPE,12min AMRAP,15min AMRAP,,5 rounds; for time,12min AMRAP,5 rounds; for time,15min AMRAP,12min AMRAP,,EMOM for 10min,12min AMRAP
,20 Split Squats (bw),10 Burpees (no push up),"8 Step Ups (20"")",,,12 Incline Push Ups,20 Split Squats,5 Box Pull Ups,5 Arnold Squats (95/65),,,5 Floor Press (115/75),Shoulder Press,5 Close Grip Bench (95/65),200m Row,,5 Controlled Eccentric Pull Up,3 Ground to Overhead (165/125),5 Floor Press 115/75),10 Db Shoulder Press (15's/10's),10 Lunges (40/25),,3 Db Thrusters (40's/25's),5 Ecc Pull Ups
,15 Ham Curls,10 Pull Ups on box,10 Goblet Squats (25/15),,,10 Ring Rows (>45 degree),10 Wall Ball Thruster (20/14),10 Incline Push Ups,12 Side Jumps (Apollo Ohno's),,,10 Bent Over Rows (115/75),then,20 Bent Over Row (25/15),15 DB RDL's (40/25),,10 Incline Wide Push Ups,12 DB Step Ups (40/25),8 Candlesticks,30 Banded Side Steps (Xlt-lt),15 Ham Curls,,4 Plank Walkouts,5 Incline Push Ups
,40 Singles,40yd Suitcase Carry (40/25),12 Banded Side Steps,,,7 Candlesticks,60 Singles,15 DB RDL (40/25),30sec Hollow Hold,,,80yd Suitcase Carry (70/55),RDL,40yd Overhead Carry (25/15),10 HKR,,5 Db Curls (15's/10's),60 Singles,,10 Ring Rows (>45),40 Singles,,5 Step Ups (AHighAP),5 Ring Bicep Curls
,,,,,,,,,,,,,,,,,10 Db Tri's (15's/10's),,,20 Seated 1-leg Pike Ups,,,,40yds Farmers Carry (40's/25's)
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,15min AMRAP,6rds; for time,EMOM for 10min ,,,7rds; for time,4rds; for time,10min AMRAP,12min AMRAP,,,3rds; for time,5x5@ HSPU,12min AMRAP,15min AMRAP,,7 rounds; for time,12min AMRAP,5 rounds; for time,15min AMRAP,12min AMRAP,,EMOM for 10min,12min AMRAP
,20 Split Squats,10 Burpees,"8 Step Ups (20"")",,,12 Push Ups,30 Lunges (bw),5 Wall Shoulder Press,Squats (bw),,,10 Push Ups,then,5 Close Grip Push Up,7 Burpees,,5 Bent Over Shoulder Press,3 Burpees,5 Plyo Push Ups,10 Bent Over Shoulder Press,10 Lunges (holding kid or backpack),,3 Burpees,:20 Batwing
,10 Glute Bridge Walkouts,10 Wall Shoulder Press,10 Squats,,,10 Rev Flys,12 Squat Hops,10 Push Ups,Side Jumps (Apollo Ohno's),,,15 Wall Shoulder Press,5x5ea Single Leg Squat (ALowAP),20 Bent Over Row (Backpack),15 RDL's,,10 Wide Push Ups,12 Step Ups (AHighAP),8 Ecc Dragon Flags,30 Banded Side Steps,8 Glute Bridge Walkouts,,4 Plank Walkouts,5 Hand Release Push Ups
,20 Dubs,:45ea Side Planks,12 Banded Side Steps,,,7 Candlesticks,30 Dubs,15 Good Morning (pvc),Hollow Rocks,,,2min Suitcase Hold (AHAP),,40yd Overhead Carry (Backpack),10 V-Ups,,5 Db Curls (backpack),60 Singles (or jumping jacks),,20 Rev Flys,20 Dubs,,5 Step Ups (AHiAP),5ea Bi Curls (backpack)
,,,,,,,,,,,,,,,,,10 Db Tri's (backpack),,,20 Seated Pike Ups,,,,:40 Farmers Hold (backpack)
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,20 GHD's,40 Lateral Flys (5's/2.5's),Tabata Abs,,,30 Bi's and Tri's,30 GHD's,3min Planks (any style),50 Banded Side Steps,,,30 Bi's and Tri's,Samson Stretch,3min Arm Circles,30 GHD's,,30 Pull Overs,3x Sled Push/Pull,3min Plank,30 BPA,2min Samson St,,30 GHD,2min Overhead Stretch
,,,,,,,,,,,,,,,,,,,,,,,,
,12min AMRAP,for time,5rds; for time,#VALUE!,#VALUE!,6rds | for time ,6rds; for max cals,EMOM for 15min ,for time,#VALUE!,4rds; for time,15min AMRAP,15min AMRAP,5rds; for time,1600m Walk/Jog/run*,#VALUE!,EMOM for 12min; for max abs,15min AMRAP,6 rounds; for max laps,20min AMRAP,#REF!,#VALUE!,5rds; 1min ea station; max reps,EMOM for 20min
