WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
,3 Pull Ups,15 Deadbugs,,,30 Dubs,,,,,,,,,,,,20 KB/DB OHS (35/25),40 Push Ups,3 Commando Pull Up,,,150 Pull Ups,,60 Dips
,,,,,,,,,,,,,,,,,,70 Dubs,20yd Squat Jumps,,,200 Dubs,,
,,,,,,,,,,,,,,,,,,30 Thrusters (95/65),3 Commando Pull Up,,,150 Goblet Squats (55/35),,
,,,,,,,,,,,,,,,,,,60 Dubs,20yd Rapid High Knees,,,200 Dubs,,
,,,,,,,,,,,,,,,,,,200m Row,3 Commando Pull Up,,,150 Floor Press (40's/25's),,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,5 rounds; for time,500m Row,EMOM for 20min,,15min AMRAP,For fastest round; 3 attempts,15min AMRAP,10rds; for time,5 rounds; for max reps,,4 rounds; for time,30min AMRAP,20min AMRAP,5rds; for time ,EMOM to failure (15min cap),,4 rounds; for time,For time,20min AMRAP,6 rounds; for time,15min AMRAP; for max distance,for time; partner WoD | YGIG,,20min AMRAP
,10 Pulse Goblet Squats (bw),,Min 1:,,15 Prone SG BNP Press,30 Jump Squats,20 Front Rack Lunges (45/35),5 Burpees,500m Row,,20 Thrusters (45/35),"20 Step Ups (14"")",:30 Front Rack Hold (95/65),30 Alternating Seated Pike Ups ,5 Incline Push Up,,:20 Bent Knee Hollow Hold,200 Singles,20yd Frankenstein ,8 SG RDL (95/65),100yd Shuttle Runs,400 Singles,,10 Clean to Press (75/45)
,5 Ring Rows,then...,15 Russian Kb Swing (35/25,,60 Singles,40 Lunges,15 Bent Over Rows (45/35),10 Ground to Overhead (25/15),max Ring Chin Ups,,10 Burpees (no push up),10 Ring Rows,20 Rev Flys (bw),30 Overhead Split Squats (bw) ,4 Wall Ball Thruster (20/14),,20 BNP (pvc),60 Kb Swings (35/25),3 Commando Ring Pull Up,15 Hanging Knee Raises,10 Db Sh Press (15's/10's),150 Burpees (no push up),,"20 Step Ups (20"")"
,10 Pulse Goblet Squats (bw),,Min 2:,,15 Overhead Squat,50 Sit Ups,10 Hanging Knee Raises,60 Singles,,,,80yd Farmers Carry (40's/25's),:20 Kneading Planks,60 Singles,3 Band Pull Apart+Straight Leg Raise,,20 Alt V-Ups,180 Singles,20yd A-Skips,,:30 Plank,400 Singles,,30 Squats to Box
,4 Ring Rows,4 rds; for max reps,10 Shoulder Press (15's/10's),,60 Singles,120 Singles,,,,,,,,,,,20 Split Squats,50 Ring Rows,3 Commando Ring Pull Up,,,150 Lunges (bw),,40 Incline Push ups
,10 Pulse Goblet Squats (bw),Db Floor Press (15's/10's),,,15 Squat SG BNP,Rest 3min,,,,,,,,,,,:20 Hollow Hold,160 Singles,20yd B-Skips,,,400 Singles,,50 Alt Tuck Ups
,3 Ring Rows,15 Marches,,,60 Singles,,,,,,,,,,,,20 OHS (pvc),40 Incline Push Ups,3 Commando Ring Pull Up,,,150 Ring Rows,,3min Dip Support
,,,,,,,,,,,,,,,,,,140 Singles,20yd Squat Jumps,,,400 Singles,,
,,,,,,,,,,,,,,,,,,30 Thrusters (75/45),3 Commando Ring Pull Up,,,150 Goblet Squats (35/25),,
,,,,,,,,,,,,,,,,,,120 Singles,20yd Rapid High Knees,,,400 Singles,,
,,,,,,,,,,,,,,,,,,200m Row,3 Commando Ring Pull Up,,,150 Floor Press (25's/15's),,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Cash Out,2min Samson St (ea),2min Overhead Stretch,3min Arm Circles,,50 Bi's and Tri's,5min Stretch,2min Couch Mobility (ea),2min Scorpion St (ea),60 IYT's,,2min Samson Stretch,30 Bi's and Tri's,2min Elevated Pigeon (ea),2min Samson St (ea),2min Overhead Stretch,,40 Bi's and Tri's,2min Down Dog,10 Press Compressions (on rower),2min Overhead Stretch,3min Arm Circles,1min Karate Chop | 1min Pigeon | 2min Calf St (all each side),,2min Couch (ea side)
